payroll_id,employee_id,company_id,department_id,pay_period_start,pay_period_end,pay_date,gross_salary,bonus,overtime_pay,commission,allowances,tax_deduction,social_security,health_insurance,retirement_contribution,other_deductions,payment_method,status,net_salary
3044,11192,2,10,02-08-2025 00:00,01-09-2025 00:00,01-09-2025 00:00,5137.25,2288.09,0,0,535.98,1027.45,318.51,465.68,256.86,59.03,Bank Transfer,Pending,5833.79
3045,11641,2,14,11-02-2025 00:00,13-03-2025 00:00,13-03-2025 00:00,7041.34,1211.16,622.37,0,240.52,1408.27,436.56,403.94,352.07,496.97,Check,Pending,6017.58
3046,11308,2,13,12-06-2025 00:00,12-07-2025 00:00,12-07-2025 00:00,4527.68,0,0,0,718.81,905.54,280.72,769.18,226.38,423.55,Check,Paid,2641.12
3047,11196,1,13,09-04-2025 00:00,09-05-2025 00:00,09-05-2025 00:00,3743.44,0,265.48,0,224.48,748.69,232.09,459.94,187.17,489.92,Check,Pending,2115.59
3048,11494,1,9,16-12-2025 00:00,15-01-2026 00:00,15-01-2026 00:00,6321.04,0,0,174.04,51.87,1264.21,391.9,775.7,316.05,240.47,Cash,Processing,3558.62
3049,10550,1,5,08-09-2025 00:00,08-10-2025 00:00,08-10-2025 00:00,3800.24,0,0,370.17,882.76,760.05,235.61,244.26,190.01,304.52,Check,Processing,3318.72
3050,10667,2,13,22-01-2025 00:00,21-02-2025 00:00,21-02-2025 00:00,4688.89,0,0,0,97.32,937.78,290.71,536.29,234.44,433.29,Check,Processing,2353.7
3051,11001,2,8,06-04-2025 00:00,06-05-2025 00:00,06-05-2025 00:00,8536.64,2512.07,0,0,640.14,1707.33,529.27,516.11,426.83,72.81,Cash,Paid,8436.5
3052,11681,1,18,08-11-2025 00:00,08-12-2025 00:00,08-12-2025 00:00,8696.08,0,109.09,0,447.38,1739.22,539.16,437.63,434.8,159.39,Bank Transfer,Paid,5942.35
3053,10423,1,7,30-12-2025 00:00,29-01-2026 00:00,29-01-2026 00:00,8714.6,1713.82,0,1741.58,557.21,1742.92,540.31,272.53,435.73,76.42,Bank Transfer,Processing,9659.3
3054,10285,1,17,30-05-2025 00:00,29-06-2025 00:00,29-06-2025 00:00,10647.29,0,0,0,322.43,2129.46,660.13,771.81,532.36,303.06,Cash,Processing,6572.9
3055,11401,1,11,21-07-2025 00:00,20-08-2025 00:00,20-08-2025 00:00,2568.2,3431.53,406.51,0,240.29,513.64,159.23,623.51,128.41,165.75,Bank Transfer,Paid,5055.99
3056,11202,2,11,01-02-2025 00:00,03-03-2025 00:00,03-03-2025 00:00,7355.77,0,0,0,9.36,1471.15,456.06,406.3,367.79,232.01,Cash,Pending,4431.82
3057,10993,1,6,25-09-2025 00:00,25-10-2025 00:00,25-10-2025 00:00,8122.61,0,0,1494.45,22.64,1624.52,503.6,284.36,406.13,118.81,Cash,Pending,6702.28
3058,10695,2,20,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,7678.81,0,0,0,656.7,1535.76,476.09,532,383.94,107.37,Check,Pending,5300.35
3059,10501,2,9,25-03-2025 00:00,24-04-2025 00:00,24-04-2025 00:00,4321.98,1612.15,1104.03,0,162.81,864.4,267.96,299.59,216.1,413.89,Check,Paid,5139.03
3060,11524,1,8,22-02-2025 00:00,24-03-2025 00:00,24-03-2025 00:00,4021.08,4067.81,0,0,271.27,804.22,249.31,402.96,201.05,67.87,Check,Paid,6634.75
3061,10446,1,16,21-12-2025 00:00,20-01-2026 00:00,20-01-2026 00:00,10795.96,0,162.72,1171.01,180.7,2159.19,669.35,220.46,539.8,72.85,Cash,Processing,8648.74
3062,10494,1,14,23-04-2025 00:00,23-05-2025 00:00,23-05-2025 00:00,10746.7,0,0,336.03,517.39,2149.34,666.3,277.11,537.34,360.73,Check,Paid,7609.3
3063,11089,2,15,13-05-2025 00:00,12-06-2025 00:00,12-06-2025 00:00,11147.8,0,0,2297.03,66.78,2229.56,691.16,259.4,557.39,358.6,Bank Transfer,Processing,9415.5
3064,10466,2,14,08-06-2025 00:00,08-07-2025 00:00,08-07-2025 00:00,3602.64,0,646.44,255.07,508.42,720.53,223.36,589.17,180.13,189.41,Cash,Processing,3109.97
3065,10793,2,9,16-07-2025 00:00,15-08-2025 00:00,15-08-2025 00:00,8804.03,0,0,0,845.41,1760.81,545.85,369.36,440.2,328.06,Cash,Processing,6205.16
3066,11357,1,15,19-01-2025 00:00,18-02-2025 00:00,18-02-2025 00:00,4336.49,0,0,1705.21,103.39,867.3,268.86,261.52,216.82,476.42,Check,Paid,4054.17
3067,11624,2,18,27-03-2025 00:00,26-04-2025 00:00,26-04-2025 00:00,5543.01,0,0,0,109.32,1108.6,343.67,798.5,277.15,151.07,Cash,Processing,2973.34
3068,10910,1,16,07-11-2025 00:00,07-12-2025 00:00,07-12-2025 00:00,7183.98,2466.74,1879.7,0,119.09,1436.8,445.41,325.59,359.2,374.36,Bank Transfer,Paid,8708.15
3069,10297,1,10,31-03-2025 00:00,30-04-2025 00:00,30-04-2025 00:00,9187.55,3770.6,0,0,810.88,1837.51,569.63,628.84,459.38,46.5,Check,Processing,10227.17
3070,11251,1,4,25-01-2025 00:00,24-02-2025 00:00,24-02-2025 00:00,12479.59,4894.23,0,0,565.75,2495.92,773.73,735.03,623.98,181.43,Bank Transfer,Paid,13129.48
3071,11429,1,8,22-02-2025 00:00,24-03-2025 00:00,24-03-2025 00:00,5076.87,0,0,1241.28,255.79,1015.37,314.77,381.89,253.84,374.59,Cash,Processing,4233.48
3072,11331,1,8,09-07-2025 00:00,08-08-2025 00:00,08-08-2025 00:00,3776.38,0,0,0,984.65,755.28,234.14,752.4,188.82,308.72,Bank Transfer,Paid,2521.67
3073,10018,2,7,05-06-2025 00:00,05-07-2025 00:00,05-07-2025 00:00,5354.28,0,883.52,0,246.64,1070.86,331.97,731.42,267.71,374.34,Check,Pending,3708.14
3074,10242,2,2,14-02-2025 00:00,16-03-2025 00:00,16-03-2025 00:00,12100.98,0,1693.13,0,142.63,2420.2,750.26,501.35,605.05,79.78,Bank Transfer,Paid,9580.1
3075,11358,2,19,25-01-2025 00:00,24-02-2025 00:00,24-02-2025 00:00,2910.77,3090.19,942.75,0,875.96,582.15,180.47,206.09,145.54,3.77,Cash,Pending,6701.65
3076,10045,2,13,08-02-2025 00:00,10-03-2025 00:00,10-03-2025 00:00,10652.73,2995.37,1643.33,0,671.36,2130.55,660.47,452.35,532.64,177.79,Bank Transfer,Paid,12008.99
3077,10661,1,4,28-03-2025 00:00,27-04-2025 00:00,27-04-2025 00:00,7530.88,0,0,0,817.76,1506.18,466.91,471.83,376.54,53.12,Cash,Processing,5474.06
3078,11484,2,9,06-03-2025 00:00,05-04-2025 00:00,05-04-2025 00:00,6704.54,0,0,0,79.74,1340.91,415.68,624.84,335.23,106.94,Cash,Processing,3960.68
3079,10475,1,12,22-02-2025 00:00,24-03-2025 00:00,24-03-2025 00:00,9568.94,337.56,1548.12,0,564.04,1913.79,593.27,647.09,478.45,344.51,Check,Paid,8041.55
3080,11098,2,7,02-01-2025 00:00,01-02-2025 00:00,01-02-2025 00:00,9034.49,0,1521.89,0,677.33,1806.9,560.14,551.12,451.72,339.3,Cash,Pending,7524.53
3081,11162,2,13,22-04-2025 00:00,22-05-2025 00:00,22-05-2025 00:00,5214.5,0,0,0,487.05,1042.9,323.3,317.33,260.73,153.27,Cash,Paid,3604.02
3082,11213,1,16,23-01-2025 00:00,22-02-2025 00:00,22-02-2025 00:00,10029.82,0,0,0,332.89,2005.96,621.85,613.59,501.49,76.12,Check,Paid,6543.7
3083,10515,1,12,24-03-2025 00:00,23-04-2025 00:00,23-04-2025 00:00,3272.24,0,0,0,99.17,654.45,202.88,658.58,163.61,147.16,Check,Paid,1544.73
3084,11667,1,19,29-11-2025 00:00,29-12-2025 00:00,29-12-2025 00:00,8455.18,0,0,1733.54,744.36,1691.04,524.22,450.3,422.76,99.07,Cash,Processing,7745.69
3085,11423,1,3,30-05-2025 00:00,29-06-2025 00:00,29-06-2025 00:00,5066.13,0,0,0,715.81,1013.23,314.1,447.44,253.31,38.37,Cash,Processing,3715.49
3086,10394,2,5,13-05-2025 00:00,12-06-2025 00:00,12-06-2025 00:00,3585.77,1544.18,1025.56,1480.78,963.13,717.15,222.32,212.61,179.29,411.22,Check,Paid,6856.83
3087,10490,1,9,12-09-2025 00:00,12-10-2025 00:00,12-10-2025 00:00,10036.65,0,0,924.34,903.28,2007.33,622.27,766.58,501.83,218.34,Bank Transfer,Processing,7747.92
3088,11369,2,17,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,7359.86,0,0,0,377.6,1471.97,456.31,383.18,367.99,393.38,Check,Paid,4664.63
3089,10611,1,17,14-03-2025 00:00,13-04-2025 00:00,13-04-2025 00:00,6185.76,0,0,0,282.47,1237.15,383.52,277.17,309.29,476.56,Cash,Processing,3784.54
3090,10868,2,19,20-10-2025 00:00,19-11-2025 00:00,19-11-2025 00:00,7221.31,2323.26,0,783.36,31.9,1444.26,447.72,600.58,361.07,42.22,Check,Paid,7463.98
3091,10800,2,11,03-07-2025 00:00,02-08-2025 00:00,02-08-2025 00:00,11606.59,0,0,0,4.49,2321.32,719.61,629.64,580.33,302.42,Bank Transfer,Processing,7057.76
3092,10848,2,19,24-03-2025 00:00,23-04-2025 00:00,23-04-2025 00:00,9793.32,0,0,0,656.04,1958.66,607.19,436.37,489.67,120.79,Cash,Paid,6836.68
3093,10757,1,4,22-03-2025 00:00,21-04-2025 00:00,21-04-2025 00:00,11829.54,0,1910.89,1482.77,67.15,2365.91,733.43,391.04,591.48,370.01,Check,Pending,10838.48
3094,11389,2,11,04-09-2025 00:00,04-10-2025 00:00,04-10-2025 00:00,5967.07,821.22,0,2927.84,784.96,1193.41,369.96,526.62,298.35,466.38,Cash,Pending,7646.37
3095,10386,2,1,31-08-2025 00:00,30-09-2025 00:00,30-09-2025 00:00,12328.49,0,0,0,615.46,2465.7,764.37,573.74,616.42,232.11,Check,Pending,8291.61
3096,10137,2,17,16-02-2025 00:00,18-03-2025 00:00,18-03-2025 00:00,11969.97,1494.66,1789.07,0,622.1,2393.99,742.14,720.34,598.5,428.54,Check,Pending,10992.29
3097,10659,1,14,12-01-2025 00:00,11-02-2025 00:00,11-02-2025 00:00,8860.8,0,0,0,839.51,1772.16,549.37,574.64,443.04,486.54,Bank Transfer,Paid,5874.56
3098,10912,1,12,24-02-2025 00:00,26-03-2025 00:00,26-03-2025 00:00,8434.79,0,1078.11,0,923.7,1686.96,522.96,339.05,421.74,128.39,Check,Pending,7337.5
3099,10363,2,15,03-04-2025 00:00,03-05-2025 00:00,03-05-2025 00:00,7876.06,0,1670.47,0,836.96,1575.21,488.32,746.52,393.8,145.56,Check,Processing,7034.08
3100,10517,1,18,10-09-2025 00:00,10-10-2025 00:00,10-10-2025 00:00,7620.49,4025.96,969.8,0,208.53,1524.1,472.47,505.15,381.02,402.44,Cash,Pending,9539.6
3101,11431,1,18,07-10-2025 00:00,06-11-2025 00:00,06-11-2025 00:00,8832.13,2030.26,0,0,879.29,1766.43,547.59,410.51,441.61,268.13,Cash,Paid,8307.41
3102,10488,1,9,02-05-2025 00:00,01-06-2025 00:00,01-06-2025 00:00,10008.46,4432.71,945.72,0,498.92,2001.69,620.52,518.62,500.42,82.47,Bank Transfer,Paid,12162.09
3103,11194,1,16,15-09-2025 00:00,15-10-2025 00:00,15-10-2025 00:00,12456.98,0,0,0,133.18,2491.4,772.33,508.5,622.85,243.09,Bank Transfer,Paid,7951.99
3104,11208,2,20,29-06-2025 00:00,29-07-2025 00:00,29-07-2025 00:00,11267.92,0,0,0,837.01,2253.58,698.61,629.93,563.4,196.79,Check,Pending,7762.62
3105,10549,1,2,22-12-2025 00:00,21-01-2026 00:00,21-01-2026 00:00,7134.83,3195.35,0,0,977.49,1426.97,442.36,447.37,356.74,280.21,Cash,Paid,8354.02
3106,11156,1,20,06-11-2025 00:00,06-12-2025 00:00,06-12-2025 00:00,5649.97,0,58.04,0,338.75,1129.99,350.3,571.37,282.5,307.6,Bank Transfer,Processing,3405
3107,11572,2,17,15-11-2025 00:00,15-12-2025 00:00,15-12-2025 00:00,9982.35,0,0,0,617.03,1996.47,618.91,724.63,499.12,132.3,Bank Transfer,Processing,6627.95
3108,11634,2,20,03-09-2025 00:00,03-10-2025 00:00,03-10-2025 00:00,9329.41,0,799.19,0,959.92,1865.88,578.42,507.52,466.47,348.41,Check,Processing,7321.82
3109,10518,2,12,09-08-2025 00:00,08-09-2025 00:00,08-09-2025 00:00,7068.4,0,0,1701.21,125.52,1413.68,438.24,509.4,353.42,269.7,Check,Processing,5910.69
3110,10961,1,8,23-02-2025 00:00,25-03-2025 00:00,25-03-2025 00:00,3771.37,0,0,0,889.93,754.27,233.82,340.38,188.57,74.35,Cash,Paid,3069.91
3111,10258,2,17,20-03-2025 00:00,19-04-2025 00:00,19-04-2025 00:00,11016.79,0,0,0,872,2203.36,683.04,716.45,550.84,158,Cash,Paid,7577.1
3112,11269,2,12,09-08-2025 00:00,08-09-2025 00:00,08-09-2025 00:00,6660.92,0,0,0,327.41,1332.18,412.98,348.08,333.05,430.58,Check,Pending,4131.46
3113,11077,2,2,01-03-2025 00:00,31-03-2025 00:00,31-03-2025 00:00,6087.61,0,1299.97,0,943.96,1217.52,377.43,452.3,304.38,486.83,Cash,Pending,5493.08
3114,11628,2,13,23-08-2025 00:00,22-09-2025 00:00,22-09-2025 00:00,8568.43,0,0,2424.53,730.35,1713.69,531.24,733.75,428.42,145.17,Cash,Processing,8171.04
3115,10218,1,6,13-03-2025 00:00,12-04-2025 00:00,12-04-2025 00:00,6733.32,0,0,0,909.31,1346.66,417.47,403.42,336.67,414.55,Check,Processing,4723.86
3116,10482,1,15,15-04-2025 00:00,15-05-2025 00:00,15-05-2025 00:00,9139.3,0,0,0,673.2,1827.86,566.64,682.88,456.96,208.05,Check,Paid,6070.11
3117,11677,2,15,28-08-2025 00:00,27-09-2025 00:00,27-09-2025 00:00,3059.97,0,1430.53,0,964.3,611.99,189.72,654.33,153,419.65,Check,Processing,3426.11
3118,10280,2,6,22-06-2025 00:00,22-07-2025 00:00,22-07-2025 00:00,8490.05,0,1497.09,0,138.85,1698.01,526.38,524.22,424.5,364.14,Bank Transfer,Pending,6588.74
3119,10709,1,6,24-09-2025 00:00,24-10-2025 00:00,24-10-2025 00:00,6902.51,0,1257.72,0,300.7,1380.5,427.96,382.12,345.13,452.49,Check,Processing,5472.73
3120,10108,1,8,04-05-2025 00:00,03-06-2025 00:00,03-06-2025 00:00,10766.79,0,1680.72,0,146.84,2153.36,667.54,206.57,538.34,387.42,Bank Transfer,Processing,8641.12
3121,10271,1,19,02-05-2025 00:00,01-06-2025 00:00,01-06-2025 00:00,10783.08,1301.32,0,0,913.4,2156.62,668.55,645.66,539.15,470.28,Bank Transfer,Paid,8517.54
3122,10375,2,14,03-06-2025 00:00,03-07-2025 00:00,03-07-2025 00:00,4375.69,0,575.24,0,488.61,875.14,271.29,632.22,218.78,482.16,Cash,Processing,2959.95
3123,10858,1,14,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,3213.74,601.94,0,0,123.43,642.75,199.25,371.98,160.69,441.54,Check,Pending,2122.9
3124,10928,2,9,30-05-2025 00:00,29-06-2025 00:00,29-06-2025 00:00,11426.98,0,499.24,0,226.04,2285.4,708.47,671.1,571.35,99.75,Cash,Processing,7816.19
3125,10540,1,20,10-09-2025 00:00,10-10-2025 00:00,10-10-2025 00:00,3846.03,0,1177.54,0,49.58,769.21,238.45,247.6,192.3,276.84,Bank Transfer,Paid,3348.75
3126,10377,1,3,29-01-2025 00:00,28-02-2025 00:00,28-02-2025 00:00,6922.83,1083.78,0,0,126.85,1384.57,429.22,527.47,346.14,343.24,Check,Processing,5102.82
3127,10826,2,18,06-07-2025 00:00,05-08-2025 00:00,05-08-2025 00:00,10055.66,0,1672.91,0,831.11,2011.13,623.45,416.92,502.78,281.01,Bank Transfer,Paid,8724.39
3128,10831,2,12,29-07-2025 00:00,28-08-2025 00:00,28-08-2025 00:00,4559.04,0,0,0,997.56,911.81,282.66,616.7,227.95,284.75,Bank Transfer,Paid,3232.73
3129,10945,1,3,12-02-2025 00:00,14-03-2025 00:00,14-03-2025 00:00,7019.46,0,0,0,627.69,1403.89,435.21,436.7,350.97,243.46,Bank Transfer,Paid,4776.92
3130,11483,1,5,13-09-2025 00:00,13-10-2025 00:00,13-10-2025 00:00,5026.13,62.62,0,0,812.74,1005.23,311.62,707.14,251.31,226.86,Cash,Processing,3399.33
3131,10563,2,16,16-05-2025 00:00,15-06-2025 00:00,15-06-2025 00:00,11222.56,2314.27,1422.08,0,26.51,2244.51,695.8,689.62,561.13,215.04,Bank Transfer,Pending,10579.32
3132,10372,2,14,02-06-2025 00:00,02-07-2025 00:00,02-07-2025 00:00,12155.6,1448.94,0,0,91.11,2431.12,753.65,371.16,607.78,464.51,Check,Pending,9067.43
3133,10971,2,1,03-08-2025 00:00,02-09-2025 00:00,02-09-2025 00:00,7750.91,0,1397.6,0,571.08,1550.18,480.56,318.71,387.55,102.65,Bank Transfer,Processing,6879.94
3134,11303,2,9,27-09-2025 00:00,27-10-2025 00:00,27-10-2025 00:00,7817.69,4316.01,1607.28,0,712.29,1563.54,484.7,578.03,390.88,216.26,Check,Paid,11219.86
3135,10451,2,16,15-05-2025 00:00,14-06-2025 00:00,14-06-2025 00:00,11916.26,0,719.85,0,971.67,2383.25,738.81,267.83,595.81,442.13,Bank Transfer,Paid,9179.95
3136,10426,2,11,13-02-2025 00:00,15-03-2025 00:00,15-03-2025 00:00,8543.42,0,1027.82,0,815.68,1708.68,529.69,422.38,427.17,389.01,Cash,Paid,6909.99
3137,11117,2,5,24-02-2025 00:00,26-03-2025 00:00,26-03-2025 00:00,10382.83,0,0,0,548.24,2076.57,643.74,578.24,519.14,109.82,Cash,Processing,7003.56
3138,11025,1,11,16-01-2025 00:00,15-02-2025 00:00,15-02-2025 00:00,5043.64,0,554.44,768.85,237.24,1008.73,312.71,624.4,252.18,306.39,Bank Transfer,Pending,4099.76
3139,11308,1,1,01-10-2025 00:00,31-10-2025 00:00,31-10-2025 00:00,5505.35,2892.58,0,2472.86,501.28,1101.07,341.33,339.14,275.27,392.59,Check,Processing,8922.67
3140,10284,1,18,30-05-2025 00:00,29-06-2025 00:00,29-06-2025 00:00,8173.16,0,0,0,717.13,1634.63,506.74,500.19,408.66,483.35,Cash,Processing,5356.72
3141,10071,2,15,28-06-2025 00:00,28-07-2025 00:00,28-07-2025 00:00,8128.72,0,96.14,0,272.33,1625.74,503.98,401.3,406.44,170.46,Bank Transfer,Pending,5389.27
3142,11075,2,10,12-08-2025 00:00,11-09-2025 00:00,11-09-2025 00:00,2532.85,2114.88,0,0,579.37,506.57,157.04,223.9,126.64,141.83,Cash,Pending,4071.12
3143,11295,1,3,12-08-2025 00:00,11-09-2025 00:00,11-09-2025 00:00,3023.92,0,753.3,0,236.96,604.78,187.48,763.22,151.2,428.09,Check,Processing,1879.41
3144,10252,2,2,30-03-2025 00:00,29-04-2025 00:00,29-04-2025 00:00,5653.56,594.01,1111.48,0,385.54,1130.71,350.52,296.66,282.68,19.7,Check,Processing,5664.32
3145,10897,1,19,22-01-2025 00:00,21-02-2025 00:00,21-02-2025 00:00,9758.6,0,0,0,768.46,1951.72,605.03,471.24,487.93,303.73,Bank Transfer,Pending,6707.41
3146,11266,2,3,24-12-2025 00:00,23-01-2026 00:00,23-01-2026 00:00,7820.81,4950.98,0,0,163.53,1564.16,484.89,639.19,391.04,407.19,Cash,Processing,9448.85
3147,11264,1,17,15-12-2025 00:00,14-01-2026 00:00,14-01-2026 00:00,7710.19,0,0,0,773.04,1542.04,478.03,246.02,385.51,408.97,Cash,Processing,5422.66
3148,10684,2,10,11-07-2025 00:00,10-08-2025 00:00,10-08-2025 00:00,7904.7,0,0,0,369.34,1580.94,490.09,577.57,395.24,455.2,Bank Transfer,Pending,4775
3149,11426,2,12,05-08-2025 00:00,04-09-2025 00:00,04-09-2025 00:00,2694.65,0,0,0,37.16,538.93,167.07,443.24,134.73,479.22,Bank Transfer,Paid,968.62
3150,10160,1,9,21-04-2025 00:00,21-05-2025 00:00,21-05-2025 00:00,8096.52,0,1591.36,0,320.33,1619.3,501.98,479.56,404.83,257.25,Check,Paid,6745.29
3151,10998,2,12,05-03-2025 00:00,04-04-2025 00:00,04-04-2025 00:00,11735.66,0,1401.86,0,707.17,2347.13,727.61,587.27,586.78,427.58,Cash,Pending,9168.32
3152,10585,1,12,02-07-2025 00:00,01-08-2025 00:00,01-08-2025 00:00,8211.84,0,0,0,531.52,1642.37,509.13,797.77,410.59,249.8,Check,Pending,5133.7
3153,10420,1,18,22-11-2025 00:00,22-12-2025 00:00,22-12-2025 00:00,11821.25,2735.43,0,0,114.82,2364.25,732.92,545.78,591.06,383.04,Bank Transfer,Paid,10054.45
3154,10865,2,18,24-11-2025 00:00,24-12-2025 00:00,24-12-2025 00:00,12372.56,3487.57,763.37,0,699.81,2474.51,767.1,787.25,618.63,293.57,Bank Transfer,Processing,12382.25
3155,10858,2,10,13-12-2025 00:00,12-01-2026 00:00,12-01-2026 00:00,12267.54,0,1936.49,0,505.1,2453.51,760.59,790.73,613.38,466.5,Cash,Processing,9624.42
3156,11077,2,13,12-10-2025 00:00,11-11-2025 00:00,11-11-2025 00:00,5235.02,870.6,0,0,635.85,1047,324.57,430.04,261.75,88.21,Bank Transfer,Pending,4589.9
3157,10863,1,5,23-12-2025 00:00,22-01-2026 00:00,22-01-2026 00:00,11143.25,2575.26,0,853.06,312.94,2228.65,690.88,425.93,557.16,379.39,Bank Transfer,Paid,10602.5
3158,10217,2,7,16-06-2025 00:00,16-07-2025 00:00,16-07-2025 00:00,11315.43,4797.55,0,0,544.69,2263.09,701.56,375.87,565.77,223.42,Cash,Pending,12527.96
3159,10096,2,2,16-03-2025 00:00,15-04-2025 00:00,15-04-2025 00:00,7905.1,0,0,0,907.44,1581.02,490.12,577.61,395.26,242.63,Bank Transfer,Paid,5525.9
3160,10845,1,13,18-09-2025 00:00,18-10-2025 00:00,18-10-2025 00:00,11828.28,0,0,0,594.57,2365.66,733.35,269.91,591.41,175.99,Check,Paid,8286.53
3161,11428,2,13,09-04-2025 00:00,09-05-2025 00:00,09-05-2025 00:00,8936.33,0,755.18,2023.33,803.11,1787.27,554.05,775.63,446.82,132.6,Cash,Paid,8821.58
3162,11510,2,8,04-04-2025 00:00,04-05-2025 00:00,04-05-2025 00:00,5684.45,589.71,0,0,643.94,1136.89,352.44,613,284.22,104.59,Check,Pending,4426.96
3163,10071,1,3,27-09-2025 00:00,27-10-2025 00:00,27-10-2025 00:00,5546.58,0,1221.21,0,276.48,1109.32,343.89,222.53,277.33,474.55,Cash,Paid,4616.65
3164,11341,2,5,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,11986.1,435.49,960.65,0,177.55,2397.22,743.14,625.8,599.31,412.89,Cash,Processing,8781.43
3165,11623,2,3,17-08-2025 00:00,16-09-2025 00:00,16-09-2025 00:00,4236.93,0,400.04,0,643.4,847.39,262.69,256.18,211.85,274.71,Check,Paid,3427.55
3166,11063,1,13,27-05-2025 00:00,26-06-2025 00:00,26-06-2025 00:00,9848.12,0,0,2244.69,442.29,1969.62,610.58,439.31,492.41,185.56,Cash,Pending,8837.62
3167,11175,1,18,04-02-2025 00:00,06-03-2025 00:00,06-03-2025 00:00,10587.49,0,1685.3,0,502.93,2117.5,656.42,478.21,529.37,345.86,Cash,Processing,8648.36
3168,10966,2,5,27-02-2025 00:00,29-03-2025 00:00,29-03-2025 00:00,7519.27,0,0,0,610.44,1503.85,466.19,503.31,375.96,362.19,Check,Pending,4918.21
3169,11578,1,10,15-04-2025 00:00,15-05-2025 00:00,15-05-2025 00:00,3565.76,4277.38,0,0,742.08,713.15,221.08,764.86,178.29,456.13,Check,Processing,6251.71
3170,10177,2,11,23-05-2025 00:00,22-06-2025 00:00,22-06-2025 00:00,5017.42,0,1630.71,0,994.18,1003.48,311.08,589.31,250.87,392.17,Bank Transfer,Pending,5095.4
3171,10041,1,10,26-06-2025 00:00,26-07-2025 00:00,26-07-2025 00:00,3938.14,0,1951.99,0,393.28,787.63,244.16,380.48,196.91,421.82,Cash,Pending,4252.41
3172,11567,1,5,04-01-2025 00:00,03-02-2025 00:00,03-02-2025 00:00,9441.88,2584.09,0,0,747.02,1888.38,585.4,255.92,472.09,281.83,Cash,Paid,9289.37
3173,11520,1,12,14-07-2025 00:00,13-08-2025 00:00,13-08-2025 00:00,6842.56,0,0,0,839.52,1368.51,424.24,312.4,342.13,367.63,Bank Transfer,Processing,4867.17
3174,11277,1,1,27-08-2025 00:00,26-09-2025 00:00,26-09-2025 00:00,4464.01,0,1404.52,0,831.97,892.8,276.77,745.13,223.2,242.39,Cash,Processing,4320.21
3175,10397,1,2,16-10-2025 00:00,15-11-2025 00:00,15-11-2025 00:00,3048.71,0,0,0,658.24,609.74,189.02,200.79,152.44,235.62,Bank Transfer,Processing,2319.34
3176,11544,2,5,11-06-2025 00:00,11-07-2025 00:00,11-07-2025 00:00,5385.11,0,0,0,366.26,1077.02,333.88,275.25,269.26,115.15,Check,Processing,3680.81
3177,10065,2,17,21-07-2025 00:00,20-08-2025 00:00,20-08-2025 00:00,4136.44,0,1943.14,0,404.78,827.29,256.46,440.34,206.82,74.77,Check,Paid,4678.68
3178,10255,2,3,13-09-2025 00:00,13-10-2025 00:00,13-10-2025 00:00,9532.93,564.3,0,0,483.97,1906.59,591.04,450.93,476.65,374.87,Cash,Pending,6781.12
3179,11334,1,17,16-12-2025 00:00,15-01-2026 00:00,15-01-2026 00:00,4657.2,0,0,1722.26,671.49,931.44,288.75,650.78,232.86,31.74,Bank Transfer,Pending,4915.38
3180,11153,2,12,05-09-2025 00:00,05-10-2025 00:00,05-10-2025 00:00,8063.43,0,0,1880.6,135.46,1612.69,499.93,714.19,403.17,255.81,Cash,Pending,6593.7
3181,10242,2,20,20-09-2025 00:00,20-10-2025 00:00,20-10-2025 00:00,7266.24,3750.06,0,0,280.92,1453.25,450.51,692.27,363.31,283,Bank Transfer,Processing,8054.88
3182,10417,2,10,26-08-2025 00:00,25-09-2025 00:00,25-09-2025 00:00,9961.35,1355.35,1889.58,609.03,794.96,1992.27,617.6,413.83,498.07,176.46,Cash,Processing,10912.04
3183,11551,1,13,21-03-2025 00:00,20-04-2025 00:00,20-04-2025 00:00,11896.35,0,1824.09,0,412.26,2379.27,737.57,605.13,594.82,121.43,Check,Processing,9694.48
3184,10181,1,19,23-04-2025 00:00,23-05-2025 00:00,23-05-2025 00:00,11438.37,1974.67,1414.6,0,113.8,2287.67,709.18,207.79,571.92,385.2,Cash,Processing,10779.68
3185,10608,1,1,19-03-2025 00:00,18-04-2025 00:00,18-04-2025 00:00,9138.66,0,423.92,0,595.64,1827.73,566.6,759.86,456.93,328.79,Check,Processing,6218.31
3186,10201,1,8,02-11-2025 00:00,02-12-2025 00:00,02-12-2025 00:00,3443.17,0,1672.41,0,300.44,688.63,213.48,525.9,172.16,49.31,Cash,Paid,3766.54
3187,10846,1,13,20-03-2025 00:00,19-04-2025 00:00,19-04-2025 00:00,4025.07,0,0,0,243.57,805.01,249.55,234.35,201.25,72.76,Cash,Pending,2705.72
3188,11085,1,10,12-12-2025 00:00,11-01-2026 00:00,11-01-2026 00:00,3333.08,3901.04,0,2193.29,765.92,666.62,206.65,606.48,166.65,439.38,Bank Transfer,Paid,8107.55
3189,11540,2,7,12-12-2025 00:00,11-01-2026 00:00,11-01-2026 00:00,12415.69,0,0,480.02,718.58,2483.14,769.77,661.24,620.78,83.53,Cash,Paid,8995.83
